x,y,title,player,population,alliance,tribe,uid,aid,did
-80,-158,Village Vesnice: DandyVac,DandyVac,13,Tribe Gauls,Gauls,15931,,58868
-80,-127,Village Osada: ro0st3r,ro0st3r,13,Tribe Gauls,Gauls,11353,,53501
-80,101,Village Pelaajan raurau kylä,raurau,13,Tribe Gauls,Gauls,8262,,49406
-79,-100,Village Amuras`s village,Amuras,13,Tribe Gauls,Gauls,8027,,48955
-79,122,Village BraveLegend`s village,BraveLegend,13,Tribe Teutons,Teutons,10558,,52496
-77,-150,Village Vesnice: keramm,keramm,13,Tribe Gauls,Gauls,14503,,57147
-77,157,Village Vasileios χωριό,Vasileios,13,Tribe Romans,Romans,15493,,58349
-77,161,Village Деревня ArchiSun,ArchiSun,13,Tribe Gauls,Gauls,16043,,58998
-76,144,Village Villaggio di Mizunoto,Mizunoto,13,Tribe Gauls,Gauls,13391,,55735
-75,152,Village TurboVOD naselje,TurboVOD,13,Tribe Gauls,Gauls,14438,,57073
-74,-147,Village Деревня ChaosBears,ChaosBears,13,Tribe Gauls,Gauls,13813,,56357
-74,-131,Village anasiken Köyü,anasiken,13,Tribe Romans,Romans,11347,,53495
-74,143,Village Деревня Sergo,Sergo,13,Tribe Romans,Romans,13067,,55377
-73,-193,Village CanAzmi Köyü,CanAzmi,13,Tribe Gauls,Gauls,21446,,65845
-73,111,Village Деревня ThePresident,ThePresident,13,Tribe Teutons,Teutons,8810,,50275
-73,180,Village Roki_143 naselje,Roki_143,13,Tribe Gauls,Gauls,19122,,62905
-72,-142,Village zemanel`s village,zemanel,13,Tribe Gauls,Gauls,12821,,55095
-71,124,Village Vesnice: usbekistan,usbekistan,13,Tribe Gauls,Gauls,10254,,52180
-70,-80,Village calibro223`s village,calibro223,13,Tribe Gauls,Gauls,5481,,44134
-70,-28,Village Aldea de Hismaron,Hismaron,13,Tribe Gauls,Gauls,2557,,30125
-70,120,Village EvrenNoyan Köyü,EvrenNoyan,13,Tribe Teutons,Teutons,9651,,51443
-69,-150,Village Agar`s village,Agar,13,Tribe Gauls,Gauls,13811,,56355
-69,-30,Village broxly,normke,13,TR_,Gauls,2389,268,74561
-69,192,Village lana`s village,lana,13,Tribe Gauls,Gauls,21099,,65431
-68,-199,Village Dorf von Yellofoot,Yellofoot,13,Tribe Gauls,Gauls,21991,,66486
-67,-184,Village Wassay`s village,Wassay,13,Tribe Romans,Romans,19596,,63482
-67,-160,Village umitsonmezz Köyü,umitsonmezz,13,Tribe Romans,Romans,15204,,57946
-67,-8,Village Svenn`s village,Svenn,13,Tribe Gauls,Gauls,2457,,29563
-67,154,Village Aldeia do Mike8,Mike8,13,Tribe Gauls,Gauls,14258,,56875
-67,157,Village Aldea de viriatvs,viriatvs,13,Tribe Romans,Romans,14800,,57496
-65,-83,Village قرية islamsahli,islamsahli,13,Tribe Gauls,Gauls,5351,,43884
-64,-194,Village Nacerme Köyü,Nacerme,13,Tribe Gauls,Gauls,21112,,65448
-63,131,Village Osada: LegioAeterna,LegioAeterna,13,Tribe Romans,Romans,10564,,52502
-62,-6,Village Aldea de Petazeta,Petazeta,13,Tribe Romans,Romans,1888,,26066
-62,52,Village edda11 Köyü,edda11,13,Tribe Gauls,Gauls,3049,,32770
-61,-68,Village MTown Köyü,MTown,13,Tribe Gauls,Gauls,4156,,39109
-61,91,Village Chll Köyü,Chll,13,Tribe Romans,Romans,5887,,44957
-61,171,Village tunahan Köyü,tunahan,13,Tribe Gauls,Gauls,16778,,59812
-60,182,Village Vesnice: Kingslayer,Kingslayer,13,Tribe Gauls,Gauls,18725,,62312
-59,-177,Village Village de Benslow_,Benslow_,13,Tribe Gauls,Gauls,17819,,61181
-59,-163,Village MerlinEmrys`s village,MerlinEmrys,13,Tribe Gauls,Gauls,15202,,57943
-59,-116,Village amar`s village,amar,13,Tribe Gauls,Gauls,8415,,49581
-58,-194,Village BARONN Köyü,BARONN,13,Tribe Romans,Romans,20794,,65066
-58,137,Village chopgoblinz`s village,chopgoblinz,13,Tribe Gauls,Gauls,11155,,53290
-57,-114,Village Cahalith`s village,Cahalith,13,Tribe Gauls,Gauls,7954,,48852
-57,200,Village Crazymix`s village,Crazymix,13,Tribe Gauls,Gauls,21710,,66134
-55,-164,Village Vesnice: ChaosHorseman,ChaosHorseman,13,Tribe Gauls,Gauls,15200,,57940
-55,-47,Village mertsenkal1`s village,mertsenkal1,13,Tribe Teutons,Teutons,2340,,28934
-55,109,Village Delim`s village,Delim,13,Tribe Gauls,Gauls,7339,,47796
-55,167,Village GoldenShot Köyü,GoldenShot,13,Tribe Romans,Romans,15708,,58613
-53,-96,Village EdzDmrz Köyü,EdzDmrz,13,Tribe Gauls,Gauls,5873,,44925
-53,-59,Village Деревня serrnd,serrnd,13,Tribe Gauls,Gauls,2908,,32035
-52,131,Village Ramo1097 Köyü,Ramo1097,13,Tribe Gauls,Gauls,9978,,51865
-51,26,Village zıpkın43 Köyü,zıpkın43,13,Tribe Gauls,Gauls,1321,,22030
-51,88,Village BERAA`s village,BERAA,13,Tribe Romans,Romans,4985,,42490
-50,-102,Village greywolf Köyü,greywolf,13,Tribe Gauls,Gauls,6372,,45958
-50,23,Village frenzy Köyü,frenzy,13,Tribe Gauls,Gauls,1384,,22547
-49,-144,Village kocyigit Köyü,kocyigit,13,Tribe Romans,Romans,11664,,53833
-48,-129,Village TheBaloo`s village,TheBaloo,13,Tribe Romans,Romans,9547,,51316
-48,82,Village Satul lui Leon,Leon,13,Tribe Romans,Romans,4210,,39415
-48,198,Village Vesnice: judziin,judziin,13,Tribe Gauls,Gauls,21101,,65433
-47,-199,Village Villaggio di KarmaX71,KarmaX71,13,Tribe Gauls,Gauls,21031,,65338
-47,199,Village hackreen Köyü,hackreen,13,Tribe Gauls,Gauls,21103,,65435
-46,-187,Village alexdria76`s village,alexdria76,13,Tribe Teutons,Teutons,18926,,62579
-46,-148,Village Nieuw dorp,Rampie35,13,AO3,Romans,892,223,75043
-46,-94,Village Dedina: FierceWarlord,FierceWarlord,13,Tribe Gauls,Gauls,5302,,43784
-46,90,Village Vesnice: Ujopato,Ujopato,13,Tribe Gauls,Gauls,4872,,42173
-46,178,Village Aldea de rankita,rankita,13,Tribe Gauls,Gauls,17158,,60311
-44,114,Village Stellar Elohim Köyü,Stellar Elohim,13,Tribe Gauls,Gauls,7347,,47805
-42,-31,Village DionisBarbosu,DionisBarbosu,13,Tribe Gauls,Gauls,1220,,21231
-42,186,Village Aldea de arnfulsr,arnfulsr,13,Tribe Gauls,Gauls,18525,,62073
-41,-151,Village Villaggio di MrNob,MrNob,13,Tribe Romans,Romans,12320,,54532
-41,-102,Village Vesnice: Jerry30Cz,Jerry30Cz,13,Tribe Gauls,Gauls,5880,,44936
-41,179,Village Cactrx`s village,Cactrx,13,Tribe Romans,Romans,17161,,60314
-40,-117,Village Identicz Köyü,Identicz,13,Tribe Gauls,Gauls,7633,,48343
-39,-102,Village erkurt Köyü,erkurt,13,Tribe Gauls,Gauls,5766,,44759
-39,50,Village Dorf von FastWarlord,FastWarlord,13,Tribe Gauls,Gauls,1665,,24748
-39,162,Village gksNN_city Köyü,gksNN_city,13,Tribe Gauls,Gauls,14114,,56698
-38,158,Village SharpWolfy Köyü,SharpWolfy,13,Tribe Gauls,Gauls,13427,,55812
-36,82,Village Cengo Köyü,Cengo,13,Tribe Gauls,Gauls,3828,,37195
-36,167,Village Osada: Andre7,Andre7,13,Tribe Gauls,Gauls,14808,,57506
-35,-159,Village DÎÄBLØ Köyü,DÎÄBLØ,13,Tribe Teutons,Teutons,13443,,55842
-35,-108,Village Village de Pupa,Pupa,13,Tribe Gauls,Gauls,6347,,45926
-35,77,Village andretti´s Dorp,andretti,13,Tribe Gauls,Gauls,3372,,34378
-35,103,Village Деревня Obelisk,Obelisk,13,Tribe Gauls,Gauls,5763,,44756
-34,-103,Village bircanylmaz Köyü,bircanylmaz,13,Tribe Gauls,Gauls,5604,,44354
-34,78,Village DINGER27`s village,DINGER27,13,Tribe Romans,Romans,3369,,34357
-34,183,Village Villaggio di Jacobinus,Jacobinus,13,Tribe Gauls,Gauls,17569,,60890
-32,-102,Village Aldea de DirtyBear,DirtyBear,13,Tribe Romans,Romans,5560,,44259
-30,-100,Village WiseFriend Köyü,WiseFriend,13,Tribe Gauls,Gauls,5210,,43392
-29,111,Village Vesnice: KoryK,KoryK,13,Tribe Gauls,Gauls,6472,,46102
-28,28,Village Aldeia do Maddark,Maddark,13,Tribe Teutons,Teutons,352,,17685
-28,119,Village Osada: Lunessa,Lunessa,13,Tribe Gauls,Gauls,7362,,47825
-26,-151,Village wild yam Köyü,wild yam,13,Tribe Teutons,Teutons,11792,,53964
-25,-170,Village Dorf von Alban,Alban,13,Tribe Gauls,Gauls,15029,,57748
-25,118,Village Aldeia do Magnólia_Pt,Magnólia_Pt,13,Tribe Gauls,Gauls,7226,,47498
-24,153,Village Gastya Köyü,Gastya,13,Tribe Gauls,Gauls,12126,,54307
-24,190,Village Villaggio di Arexis,Arexis,13,Tribe Romans,Romans,18732,,62320
-24,193,Village Osada: maślak2,maślak2,13,Tribe Gauls,Gauls,19134,,62918
-23,141,Village Aldeia do BoldDruid,BoldDruid,13,Tribe Gauls,Gauls,10263,,52189
-23,158,Village Regalia Köyü,Regalia,13,Tribe Gauls,Gauls,12924,,55207
-21,-193,Village Farkan Köyü,Farkan,13,Tribe Teutons,Teutons,19159,,62950
-21,-123,Village MR.YILDIRIM Köyü,MR.YILDIRIM,13,Tribe Gauls,Gauls,7739,,48480
-21,168,Village Villaggio di GoldShield98,GoldShield98,13,Tribe Romans,Romans,14450,,57088
-20,117,Village Aldea de Morashno,Morashno,13,Tribe Romans,Romans,6956,,46812
-19,-188,Village Dorf von Bevke,Bevke,13,Tribe Gauls,Gauls,18076,,61491
-19,152,Village EpicWolf Köyü,EpicWolf,13,Tribe Teutons,Teutons,11804,,53978
-19,166,Village Satul lui Mihnea,Mihnea,13,Tribe Gauls,Gauls,14119,,56703
-18,-159,Village Villaggio di BrohEnri,BrohEnri,13,Tribe Gauls,Gauls,12909,,55192
-18,182,Village Dorf von Stella1705,Stella1705,13,Tribe Gauls,Gauls,16966,,60060
-17,-144,Village Esajonedrion`s village,Esajonedrion,13,Tribe Romans,Romans,10581,,52524
-17,133,Village Village de SmoothChief,SmoothChief,13,Tribe Romans,Romans,8952,,50587
-16,-161,Village Triaditsa,alexsz,13,Tribe Gauls,Gauls,13181,,55506
-16,109,Village Kruzzler`s by,Kruzzler,13,Tribe Romans,Romans,5897,,44974
-15,193,Village Village de Ваня,Ваня,13,Tribe Romans,Romans,19133,,62917
-13,159,Village zelara Köyü,zelara,13,Tribe Gauls,Gauls,12925,,55208
-12,-169,Village Vesnice: WarGaul,WarGaul,13,Tribe Romans,Romans,14358,,56978
-12,-141,Village swastikah`s village,swastikah,13,Tribe Romans,Romans,10066,,51981
-12,-77,Village WoodNatar/sostinė,WoodNatar,13,Tribe Gauls,Gauls,2763,,31118
-11,130,Village Village de Hoxton70,Hoxton70,13,Tribe Gauls,Gauls,8422,,49588
-9,73,Village Aldeia do Vans,Vans,13,Tribe Gauls,Gauls,2441,,29500
-9,160,Village Vesnice: Kejsi,Kejsi,13,Tribe Romans,Romans,12927,,55210
-9,188,Village Koosy faluja,Koosy,13,Tribe Teutons,Teutons,17959,,61356
-8,-160,Village Aldea de trajan,trajan,13,Tribe Romans,Romans,12884,,55160
-8,132,Village Деревня zlodeymy,zlodeymy,13,Tribe Romans,Romans,8679,,50108
-7,-166,Village Aldeia do DarkAttacker,DarkAttacker,13,Tribe Gauls,Gauls,13948,,56505
-7,-151,Village Osada: KherubinPL,KherubinPL,13,Tribe Gauls,Gauls,11404,,53564
-5,-184,Village Aldeia do BraveTiger0000,BraveTiger0000,13,Tribe Gauls,Gauls,17076,,60201
-5,-131,Village hasancan Köyü,hasancan,13,Tribe Gauls,Gauls,8529,,49861
-5,-124,Village Dorf von Soccer,Soccer,13,Tribe Gauls,Gauls,7549,,48231
-5,-103,Village haktan53 Köyü,haktan53,13,Tribe Gauls,Gauls,5061,,42738
-4,136,Village Dorf von mrdiesaster,mrdiesaster,13,Tribe Romans,Romans,9249,,50964
-3,199,Village Elessarr Köyü,Elessarr,13,Tribe Gauls,Gauls,20183,,64238
-2,152,Village bumeris/sostinė,bumeris,13,Tribe Gauls,Gauls,11627,,53796
-2,180,Village Villaggio di Nerchionne,Nerchionne,13,Tribe Romans,Romans,16409,,59394
-1,153,Village Vesnice: Ultimus,Ultimus,13,Tribe Romans,Romans,11805,,53979
0,-134,Village Деревня BattleSnake888,BattleSnake888,13,Tribe Romans,Romans,8942,,50577
0,161,Village SECO Köyü,SECO,13,Tribe Gauls,Gauls,13140,,55465
2,-126,Village enisozan Köyü,enisozan,13,Tribe Gauls,Gauls,7820,,48641
4,-174,Village retkit22 Köyü,retkit22,13,Tribe Romans,Romans,15294,,58063
4,100,Village jack0109`s village,jack0109,13,Tribe Romans,Romans,4804,,41993
5,-159,Village velloyuk Köyü,velloyuk,13,Tribe Gauls,Gauls,12775,,55048
6,-182,Village Dorf von Ceasar,Ceasar,13,Tribe Romans,Romans,16742,,59762
6,-147,Village Lâvoie Köyü,Lâvoie,13,Tribe Teutons,Teutons,10871,,52932
7,174,Village Zumme`s village,Zumme,13,Tribe Gauls,Gauls,15406,,58222
7,193,Village Village de Narhe,Narhe,13,Tribe Teutons,Teutons,18974,,62657
8,-176,Village Pinter naselje,Pinter,13,Tribe Gauls,Gauls,15655,,58535
9,-120,Village Muzaffer Köyü,Muzaffer,13,Tribe Gauls,Gauls,7074,,47083
10,120,Village Vesnice: DeSi421,DeSi421,13,Tribe Gauls,Gauls,7129,,47302
15,162,Village Dorf von Mad House,Mad House,13,Tribe Gauls,Gauls,13456,,55855
17,-172,Village Vesnice: wolf79,wolf79,13,Tribe Gauls,Gauls,15141,,57864
19,86,Village Village de GameKyo,GameKyo,13,Tribe Romans,Romans,3691,,36543
21,99,Village Villaggio di Emilian,Emilian,13,Tribe Romans,Romans,4909,,42290
24,-150,Village Aldeia do OneNatar,OneNatar,13,Tribe Gauls,Gauls,11715,,53885
24,-71,Village Ristnmoepisn´s Dorp,Ristnmoepisn,13,Tribe Romans,Romans,2439,,29494
24,147,Village Aldeia do Pachaa,Pachaa,13,Tribe Gauls,Gauls,11208,,53347
25,130,Village KaanBaba Köyü,KaanBaba,13,Tribe Gauls,Gauls,8705,,50137
26,79,Village Brunoga`s by,Brunoga,13,Tribe Gauls,Gauls,3198,,33498
26,122,Village Деревня gakinqoz,gakinqoz,13,Tribe Gauls,Gauls,7738,,48476
27,-139,Village Natars 27|-139,Natars,13,Tribe Natars,Natars,1,,52106
28,150,Village Villaggio di TomDiTra,TomDiTra,13,Tribe Gauls,Gauls,11844,,54018
28,153,Village Village de SpookyBoogeeman,SpookyBoogeeman,13,Tribe Gauls,Gauls,12346,,54558
29,-196,Village Dorf von AzothMalori,AzothMalori,13,Tribe Gauls,Gauls,19978,,64001
32,-111,Village Vesnice: Jow,Jow,13,Tribe Romans,Romans,6637,,46388
33,-138,Village badboys21 faluja,badboys21,13,Tribe Romans,Romans,10170,,52088
34,199,Village BrightWolf123`s by,BrightWolf123,13,Tribe Gauls,Gauls,20786,,65057
35,-123,Village Village de Geof,Geof,13,Tribe Gauls,Gauls,8211,,49354
35,-49,Village u7GxJk`s village,u7GxJk,13,Tribe Romans,Romans,5056,,22020
196,-182,Village Village de Souheil,Souheil,13,Tribe Romans,Romans,26055,,71460
196,-132,Village Pelaajan Lerssi kylä,Lerssi,13,Tribe Gauls,Gauls,24606,,69706
196,-94,Village snake _`s village,snake _,13,Tribe Gauls,Gauls,22926,,67659
196,156,Village DhesTaN Köyü,DhesTaN,13,Tribe Gauls,Gauls,25452,,70740
198,-70,Village elazr`s village,elazr,13,Tribe Gauls,Gauls,22074,,66605
198,4,Village epicawesomewin`s by,epicawesomewin,13,Tribe Teutons,Teutons,19801,,63762
198,97,Village Dorf von Parafin,Parafin,13,Tribe Gauls,Gauls,23083,,67870
198,110,Village Monkey_Dalfy χωριό,Monkey_Dalfy,13,Tribe Gauls,Gauls,23816,,68757
199,-92,Village RobyD`s village,RobyD,13,Tribe Romans,Romans,23146,,67948
199,87,Village Dedina: Smalec,Smalec,13,Tribe Gauls,Gauls,22775,,67482
199,131,Village Natars 199|131,Natars,13,Tribe Natars,Natars,1,,69734
200,-157,Village Villaggio di Emmeci,Emmeci,13,Tribe Gauls,Gauls,25621,,70933
200,-144,Village Blogio Valdovas`s village,Blogio Valdovas,13,Tribe Gauls,Gauls,25234,,70490
200,62,Village Villaggio di IppoBruno,IppoBruno,13,Tribe Gauls,Gauls,21737,,66166
28,157,Village Fjertoch`s village,Fjertoch,13,Tribe Gauls,Gauls,12802,,55075
41,-193,Village MightyDefender`s village,MightyDefender,13,Tribe Gauls,Gauls,19821,,63790
45,-161,Village Aldeia do KingCorso,KingCorso,13,Tribe Gauls,Gauls,14131,,56715
41,-143,Village Aldea de Raykan,Raykan,13,Tribe Romans,Romans,11249,,53389
38,-131,Village Aldea de Andie_,Andie_,13,Tribe Gauls,Gauls,9238,,50951
37,-106,Village 红拂女`s village,红拂女,13,Tribe Gauls,Gauls,6161,,45603
37,-86,Village Aldea de deieseache,deieseache,13,Tribe Gauls,Gauls,4193,,39323
44,91,Village LuCiFeRrR Köyü,LuCiFeRrR,13,Tribe Romans,Romans,4907,,42284
38,120,Village Osada: Felicity,Felicity,13,Tribe Gauls,Gauls,7868,,48715
42,128,Village Деревня CropNatar,CropNatar,13,Tribe Gauls,Gauls,9148,,50850
39,137,Village zauxst`s village,zauxst,13,Tribe Romans,Romans,10141,,52059
45,137,Village Aldea de PlushAxe2,PlushAxe2,13,Tribe Romans,Romans,10447,,52377
42,182,Village Villaggio di polpito,polpito,13,Tribe Gauls,Gauls,17803,,61163
37,187,Village WickedB`s village,WickedB,13,Tribe Gauls,Gauls,18575,,62133
48,-194,Village banksFury`s village,banksFury,13,Tribe Teutons,Teutons,20410,,64497
52,-177,Village Kolbasz98 faluja,Kolbasz98,13,Tribe Romans,Romans,17269,,60486
49,-152,Village izayim Köyü,izayim,13,Tribe Romans,Romans,12912,,55195
48,-126,Village Osada: Danrille,Danrille,13,Tribe Gauls,Gauls,9133,,50834
51,-133,Village Aldea de mgl8989,mgl8989,13,Tribe Gauls,Gauls,10194,,52113
47,-96,Village PowerOfEvil naselje,PowerOfEvil,13,Tribe Gauls,Gauls,5595,,44335
50,42,Village Tim`s village,Tim,13,Tribe Gauls,Gauls,1776,,25446
55,93,Village Alex`s village,Alex,13,Tribe Romans,Romans,5692,,44595
51,143,Village Osada: TheFriend,TheFriend,13,Tribe Gauls,Gauls,11669,,53838
51,162,Village Alasca`s village,Alasca,13,Tribe Gauls,Gauls,14652,,57311
51,167,Village Mozasur Köyü,Mozasur,13,Tribe Teutons,Teutons,15550,,58407
54,181,Village salamanders`s village,salamanders,13,Tribe Gauls,Gauls,18210,,61666
47,192,Village Village de M.I.K,M.I.K,13,Tribe Romans,Romans,19996,,64022
59,200,Village Dorf von Hackeldicht,Hackeldicht,13,Tribe Gauls,Gauls,21904,,66356
63,-130,Village Natars 63|-130,Natars,13,Tribe Natars,Natars,1,,52436
63,-83,Village Aule Köyü,Aule,13,Tribe Romans,Romans,5271,,43660
61,34,Village Dedina: Samuell10,Samuell10,13,Tribe Gauls,Gauls,2137,,27670
65,62,Village Villaggio di ReyBob93,ReyBob93,13,Tribe Gauls,Gauls,3851,,37279
57,93,Village Vesnice: alon300,alon300,13,Tribe Gauls,Gauls,5780,,44779
60,102,Village NEX KENSHIN Köyü,NEX KENSHIN,13,Tribe Teutons,Teutons,7013,,46900
60,126,Village הכפר של AstroFug,AstroFug,13,Tribe Gauls,Gauls,9830,,51648
62,184,Village Osada: pakul39,pakul39,13,Tribe Gauls,Gauls,19169,,62962
63,183,Village LordOzzy Köyü,LordOzzy,13,Tribe Gauls,Gauls,19168,,62961
70,-172,Village perfo Köyü,perfo,13,Tribe Teutons,Teutons,17654,,61001
74,-164,Village Enibaby faluja,Enibaby,13,Tribe Gauls,Gauls,16506,,59503
70,-123,Village ultrAslan45 Köyü,ultrAslan45,13,Tribe Gauls,Gauls,10200,,52119
67,-93,Village Dedina: Richard,Richard,13,Tribe Gauls,Gauls,6558,,46243
69,-93,Village xchiobrys`s village,xchiobrys,13,Tribe Gauls,Gauls,6663,,46420
71,46,Village Küla omanik Boldu,Boldu,13,Tribe Romans,Romans,3389,,34490
71,71,Village Yellowstrwn Köyü,Yellowstrwn,13,Tribe Gauls,Gauls,4789,,41972
71,97,Village Dorf von Triumph,Triumph,13,Tribe Teutons,Teutons,7075,,47086
72,131,Village Viktorija/sostinė,Viktorija,13,Tribe Romans,Romans,11196,,53335
75,141,Village mhmdcra Köyü,mhmdcra,13,Tribe Gauls,Gauls,12962,,55251
74,138,Village Vesnice: pupik,pupik,13,Tribe Gauls,Gauls,12459,,54676
68,154,Village ProZente faluja,ProZente,13,Tribe Romans,Romans,14288,,56907
79,-164,Village Aldea de zallo23,zallo23,13,Tribe Gauls,Gauls,16814,,59854
77,-154,Village Vesnice: Generic,Generic,13,Tribe Gauls,Gauls,15075,,57796
82,-86,Village Firesoul Köyü,Firesoul,13,Tribe Romans,Romans,7048,,46975
83,-8,Village kide34ix`s village,kide34ix,13,Tribe Romans,Romans,3225,,33674
80,7,Village HUNİMPARATORU Köyü,HUNİMPARATORU,13,Tribe Gauls,Gauls,2903,,31983
85,51,Village Tc-Kafkas-Tc Köyü,Tc-Kafkas-Tc,13,Tribe Teutons,Teutons,4668,,41592
85,73,Village Village de Rolojuma,Rolojuma,13,Tribe Gauls,Gauls,6126,,45522
82,83,Village Vesnice: Čakovec,Čakovec,13,Tribe Gauls,Gauls,6719,,46510
85,77,Village Develi2020 Köyü,Develi2020,13,Tribe Teutons,Teutons,6491,,46133
84,90,Village Altay Köyü,Altay,13,Tribe Gauls,Gauls,7490,,48111
83,136,Village Dasitane Köyü,Dasitane,13,Tribe Gauls,Gauls,12792,,55065
78,153,Village Pelaajan Pääjehu kylä,Pääjehu,13,Tribe Gauls,Gauls,15003,,57722
77,194,Village Villaggio di emoeche,emoeche,13,Tribe Teutons,Teutons,21895,,66345
81,189,Village Aldea de javijugon,javijugon,13,Tribe Gauls,Gauls,21456,,65856
83,187,Village panamera faluja,panamera,13,Tribe Romans,Romans,21302,,65689
94,-192,Village HanibalMne`s village,HanibalMne,13,Tribe Gauls,Gauls,22483,,67080
91,-137,Village Village de WarMaster,WarMaster,13,Tribe Gauls,Gauls,13683,,56142
93,-109,Village jitsuschool`s village,jitsuschool,13,Tribe Gauls,Gauls,10358,,52287
94,-88,Village Satul lui Darenko,Darenko,13,Tribe Gauls,Gauls,8370,,49536
86,-77,Village Villaggio di Achille,Achille,13,Tribe Romans,Romans,6566,,46252
93,-83,Village GoldAttacker`s by,GoldAttacker,13,Tribe Gauls,Gauls,7796,,48590
91,-4,Village Villaggio di Nick Wasted,Nick Wasted,13,Tribe Gauls,Gauls,3963,,38006
90,11,Village Tolga Han Köyü,Tolga Han,13,Tribe Gauls,Gauls,3871,,37446
93,33,Village Aldea de tronchas,tronchas,13,Tribe Romans,Romans,4613,,41432
87,66,Village apenvrouw91´s Dorp,apenvrouw91,13,Tribe Gauls,Gauls,5757,,44747
93,99,Village ilteriş Köyü,ilteriş,13,Tribe Gauls,Gauls,9216,,50929
93,121,Village Градът на Epic,Epic,13,Tribe Gauls,Gauls,11826,,54000
94,120,Village walter Köyü,walter,13,Tribe Gauls,Gauls,11659,,53828
91,186,Village Mille/sostinė,Mille,13,Tribe Gauls,Gauls,21607,,66023
101,-188,Village Villaggio di Fardaccia,Fardaccia,13,Tribe Gauls,Gauls,22428,,67018
96,-176,Village Dorf von oday,oday,13,Tribe Gauls,Gauls,20497,,64605
97,-182,Village Dorf von Rocky113,Rocky113,13,Tribe Gauls,Gauls,21516,,65921
96,-119,Village Miliyakoma/sostinė,Miliyakoma,13,Tribe Gauls,Gauls,11905,,54080
101,-103,Village Village de SilverOutlaw,SilverOutlaw,13,Tribe Gauls,Gauls,10507,,52445
101,-90,Village Murat Köyü,Murat,13,Tribe Romans,Romans,9178,,50890
104,-53,Village Aldea de victorvker,victorvker,13,Tribe Gauls,Gauls,6810,,46628
105,48,Village Aldea de EpicLegend,EpicLegend,13,Tribe Romans,Romans,6439,,46039
98,59,Village Aldeia do FearedChief,FearedChief,13,Tribe Gauls,Gauls,6348,,45929
104,123,Village Деревня KobeFfamb,KobeFfamb,13,Tribe Gauls,Gauls,13112,,55434
100,133,Village Vesnice: gizma84,gizma84,13,Tribe Gauls,Gauls,13954,,56511
96,128,Village Деревня Гурхан,Гурхан,13,Tribe Gauls,Gauls,12955,,55240
96,163,Village Pelaajan FallenGaul kylä,FallenGaul,13,Tribe Teutons,Teutons,18203,,61655
103,159,Village Villaggio di Heisenberg 4568,Heisenberg 4568,13,Tribe Gauls,Gauls,18207,,61662
103,156,Village Villaggio di SilverSword1978,SilverSword1978,13,Tribe Gauls,Gauls,17791,,61147
105,196,Village Aldeia do joli24,joli24,13,Tribe Gauls,Gauls,23377,,68222
113,-168,Village sefa0119 Köyü,sefa0119,13,Tribe Gauls,Gauls,20853,,65131
