x,y,title,player,population,alliance,tribe,uid,aid,did
-151,-128,Village 2Oh2QLb`s village,2Oh2QLb,24,Tribe Gauls,Gauls,20231,,64064
-151,4,Village Dorf von Schrinner,Schrinner,24,Tribe Teutons,Teutons,11338,,53486
-149,109,Village Vesnice: AyJee,AyJee,24,Tribe Gauls,Gauls,17326,,60564
-152,158,Village Aldeia do Wallstreet55,Wallstreet55,24,Tribe Gauls,Gauls,23035,,67812
-136,-186,Village Ssb`s village,Ssb,24,Tribe Romans,Romans,24078,,69060
-136,103,Village joeh´s Dorp,joeh,24,Tribe Teutons,Teutons,14782,,57477
-131,-193,Village Nuovo villaggio,bomber94,24,TURA7,Romans,23293,393,74702
-128,-116,Village tulaya Köyü,tulaya,24,Tribe Gauls,Gauls,15224,,57975
-133,-22,Village Çeper Köyü,Çeper,24,Tribe Gauls,Gauls,9167,,50877
-122,-121,Village Village de rototo,rototo,24,Tribe Gauls,Gauls,15047,,57768
-116,11,Village Villaggio di darkfire,darkfire,24,Tribe Romans,Romans,6655,,46408
-113,-196,Village Oranos Köyü,Oranos,24,Tribe Romans,Romans,23736,,68665
-95,-121,Village Dorf von Dianius,Dianius,24,Tribe Romans,Romans,12025,,54203
-89,-117,Village Dorf von schrutan,schrutan,24,Tribe Gauls,Gauls,10939,,53002
-89,-22,Village Selo od power,power,24,Tribe Gauls,Gauls,4039,,38419
-87,92,Village Village de Dario,Dario,24,Tribe Gauls,Gauls,7973,,48883
-86,103,Village Aldeia do Alexandre,Alexandre,24,Tribe Gauls,Gauls,8930,,50554
-87,180,Village Kadir Köyü,Kadir,24,Tribe Gauls,Gauls,20366,,64450
-79,-36,Village niezz faluja,niezz,24,Tribe Gauls,Gauls,3624,,36123
-84,-21,Village Villaggio di FedeMaro22,FedeMaro22,24,Tribe Gauls,Gauls,3675,,36439
-73,-143,Village semih Köyü,semih,24,Tribe Gauls,Gauls,13149,,55474
-69,-96,Village F7aam`s village,F7aam,24,Tribe Romans,Romans,6882,,46720
-74,23,Village Villaggio di PlushBeast,PlushBeast,24,Tribe Gauls,Gauls,2619,,30452
-72,130,Village Natars -72|130,Natars,24,Tribe Natars,Natars,1,,53284
-60,-140,Village krydouk 2,krydouk,24,Tribe Gauls,Gauls,11860,,74993
-57,148,Village Osada: Fridi,Fridi,24,Tribe Gauls,Gauls,12759,,55023
-59,147,Village Villaggio di Ancelill,Ancelill,24,Tribe Teutons,Teutons,12606,,54843
-46,82,Village Aurora,Jester,24,Tribe Romans,Romans,4165,,39153
-52,79,Village Aldeia do CYN,CYN,24,Tribe Gauls,Gauls,4245,,39613
-35,-200,Village Trapadeus`s village,Trapadeus,24,Tribe Teutons,Teutons,20846,,65124
-44,-43,Village ESfr0oGC`s village,ESfr0oGC,24,Tribe Teutons,Teutons,3626,,24052
-30,111,Village 03.,Kallor,24,KB-1,Gauls,6097,172,75081
-28,159,Village Aldeia do zinkda,zinkda,24,Tribe Teutons,Teutons,13079,,55397
-18,47,Village Khatarnak`s village,Khatarnak,24,Tribe Gauls,Gauls,1554,,23987
-13,183,Village Dorf von CorbanDalllas,CorbanDalllas,24,Tribe Gauls,Gauls,16969,,60063
0,112,Village Градът на HellishForce,HellishForce,24,Tribe Gauls,Gauls,6149,,45580
-4,186,Village Vesnice: DeadlyFeet01,DeadlyFeet01,24,Tribe Gauls,Gauls,17574,,60895
25,-148,Village Natars 25|-148,Natars,24,Tribe Natars,Natars,1,,53455
29,-144,Village Natars 29|-144,Natars,24,Tribe Natars,Natars,1,,53023
30,-7,Village AvFDRr4GI4`s village,AvFDRr4GI4,24,Tribe Teutons,Teutons,4342,,17705
30,103,Village Viking1926 Köyü,Viking1926,24,Tribe Gauls,Gauls,5543,,44219
27,134,Village Aldeia do Migalhona,Migalhona,24,Tribe Gauls,Gauls,9412,,51169
29,138,Village Lexi`s village,Lexi,24,Tribe Gauls,Gauls,10015,,51928
-195,-51,Village adidaskillen`s by,adidaskillen,23,Tribe Gauls,Gauls,20834,,65109
-198,-30,Village Aldeia do tara,tara,23,Tribe Teutons,Teutons,20478,,64577
-195,1,Village Thracians Köyü,Thracians,23,Tribe Teutons,Teutons,19151,,62940
200,28,Village ENThropic Köyü,ENThropic,23,Tribe Gauls,Gauls,20608,,64834
-189,-73,Village Villaggio di Kingslay,Kingslay,23,Tribe Gauls,Gauls,21016,,65320
-193,10,Village Деревня тапок,тапок,23,Tribe Gauls,Gauls,18737,,62328
-190,76,Village Osada: igorusmaximus2,igorusmaximus2,23,Tribe Gauls,Gauls,21181,,65534
-183,-87,Village Belisia D.C.,Crash,23,Tribe Gauls,Gauls,21011,,65315
-177,181,Village Villaggio di Jtonno12,Jtonno12,23,Tribe Gauls,Gauls,25540,,70844
-169,116,Village Osada: Krzywy94,Krzywy94,23,Tribe Gauls,Gauls,21229,,65594
-157,-190,Village Aldea de perikoo,perikoo,23,Tribe Gauls,Gauls,25203,,70456
-163,-79,Village Remukas/sostinė,Remukas,23,Tribe Gauls,Gauls,16668,,59676
-159,3,Village BaldursGate Köyü,BaldursGate,23,Tribe Romans,Romans,12627,,54865
-161,183,Village Aldea de maestro 123,maestro 123,23,Tribe Romans,Romans,25066,,70299
-147,-12,Village Villaggio di BigMaster,BigMaster,23,Tribe Romans,Romans,10954,,53017
-153,-1,Village Natars -153|-1,Natars,23,Tribe Natars,Natars,1,,54071
-149,19,Village WiseArrow Köyü,WiseArrow,23,Tribe Gauls,Gauls,11280,,53426
-151,63,Village Sjefke´s Dorp,Sjefke,23,Tribe Gauls,Gauls,13521,,55925
-151,190,Village SharpSnake`s village,SharpSnake,23,Tribe Romans,Romans,25000,,70207
-138,-157,Village robingood`s village,robingood,23,Tribe Gauls,Gauls,21907,,66360
-141,44,Village Osada: ClayHorseman554,ClayHorseman554,23,Tribe Gauls,Gauls,10999,,53081
-144,173,Village wilsonisback564´s Dorp,wilsonisback564,23,Tribe Gauls,Gauls,23629,,68542
-130,-152,Village Aldea de IronMaster,IronMaster,23,Tribe Gauls,Gauls,20448,,64540
-130,-87,Village Natars -130|-87,Natars,23,Tribe Natars,Natars,1,,54578
-128,-80,Village Pietä,Shevo,23,Tribe Gauls,Gauls,11555,,53724
-118,-110,Village Mavericina`s village,Mavericina,23,Tribe Romans,Romans,13157,,55482
-119,-78,Village Natars -119|-78,Natars,23,Tribe Natars,Natars,1,,52093
-116,-38,Village Luucas`s village,Luucas,23,Tribe Gauls,Gauls,7404,,47904
-116,-32,Village Village de vinke,vinke,23,Tribe Gauls,Gauls,7157,,47366
-124,-3,Village Osada: sebool,sebool,23,Tribe Gauls,Gauls,7657,,48373
-114,113,Village Natars -114|113,Natars,23,Tribe Natars,Natars,1,,55367
-103,-23,Village Gencayzi Köyü,Gencayzi,23,Tribe Teutons,Teutons,5496,,44160
-103,117,Village Natars -103|117,Natars,23,Tribe Natars,Natars,1,,54495
-86,62,Village Vesnice: RubyyyCZ,RubyyyCZ,23,Tribe Gauls,Gauls,5392,,43951
-92,162,Village Villaggio di Teo2.0,Teo2.0,23,Tribe Gauls,Gauls,17555,,60873
-93,160,Village aydin Köyü,aydin,23,Tribe Gauls,Gauls,17336,,60575
-78,-110,Village Aldea de Lord Comandante,Lord Comandante,23,Tribe Gauls,Gauls,9073,,50765
-78,-62,Village KURİN,Şah İsmail,23,TR,Gauls,1217,28,75026
-81,169,Village Vesnice: LujinkaaCZ,LujinkaaCZ,23,Tribe Gauls,Gauls,17744,,61099
-72,-179,Village Village de Yoshaaaaaa,Yoshaaaaaa,23,Tribe Gauls,Gauls,18980,,62663
-36,-179,Village Dedina: TrueCrusher,TrueCrusher,23,Tribe Romans,Romans,17009,,60104
-35,-80,Village gotha`s village,gotha,23,Tribe Teutons,Teutons,3530,,35361
-32,-190,Village GIRESUNLU Köyü,GIRESUNLU,23,Tribe Romans,Romans,18892,,62512
-25,-194,Village Vesnice: Hrnking,Hrnking,23,Tribe Gauls,Gauls,19586,,63468
-15,-151,Village Village de NightSoldier,NightSoldier,23,Tribe Gauls,Gauls,11597,,53766
-17,-123,Village Hm41BMOxdG`s village,Hm41BMOxdG,23,Tribe Gauls,Gauls,7754,,48305
-23,-57,Village hderyaa Köyü,hderyaa,23,Tribe Romans,Romans,2257,,28406
-20,154,Village Aldeia do Dipropx,Dipropx,23,Tribe Gauls,Gauls,12129,,54310
-24,161,Village Pelaajan NobelTigerYolo kylä,NobelTigerYolo,23,Tribe Gauls,Gauls,13401,,55762
-6,-193,Village Aldeia do 100Nome,100Nome,23,Tribe Gauls,Gauls,18804,,62404
-11,-76,Village Domascnn`s village,Domascnn,23,Tribe Teutons,Teutons,2646,,30529
-3,182,Village Osada: bzk,bzk,23,Tribe Romans,Romans,16783,,59819
15,-110,Village Aldea de oskrich,oskrich,23,Tribe Romans,Romans,5984,,45199
20,-181,Village Napoli Köyü,Napoli,23,Tribe Romans,Romans,16743,,59763
20,-183,Village Kevin1978´s Dorp,Kevin1978,23,Tribe Gauls,Gauls,17168,,60322
20,104,Village Linanute/sostinė,Linanute,23,Tribe Gauls,Gauls,5450,,44076
34,-137,Village Natars 34|-137,Natars,23,Tribe Natars,Natars,1,,51900
-196,-150,Village mfs Köyü,mfs,22,Tribe Gauls,Gauls,25261,,70521
-196,-71,Village KeremBJK Köyü,KeremBJK,22,Tribe Gauls,Gauls,21773,,66207
-198,77,Village AriquaNe Köyü,AriquaNe,22,Tribe Gauls,Gauls,22126,,66664
200,146,Village abdkaldirim Köyü,abdkaldirim,22,Tribe Gauls,Gauls,25279,,70543
-191,100,Village zorasker77 Köyü,zorasker77,22,Tribe Gauls,Gauls,22647,,67308
-176,-147,Village TrdoSprida naselje,TrdoSprida,22,Tribe Gauls,Gauls,24014,,68986
-176,-96,Village Село од DraculaKg,DraculaKg,22,Tribe Gauls,Gauls,20465,,64562
-181,-98,Village Aldea de MysticSnak,MysticSnak,22,Tribe Gauls,Gauls,21499,,65902
-184,27,Village Delikadir Köyü,Delikadir,22,Tribe Teutons,Teutons,17441,,60703
-177,41,Village TRUVALI-HEKTOR Köyü,TRUVALI-HEKTOR,22,Tribe Romans,Romans,16641,,59645
-169,-147,Village Osada: Osa921,Osa921,22,Tribe Gauls,Gauls,23580,,68489
-165,-40,Village Aldeia do Tekilla,Tekilla,22,Tribe Gauls,Gauls,14705,,57366
-169,2,Village Vesnice: comanderh,comanderh,22,Tribe Gauls,Gauls,14342,,56962
-171,137,Village MENTAL INSTITUTION,BATTLE,22,SSQ,Romans,1044,14,74911
-169,161,Village Aldeia do Betita,Betita,22,Tribe Gauls,Gauls,24316,,69342
-167,181,Village Vesnice: cendis,cendis,22,Tribe Romans,Romans,25168,,70413
-156,79,Village BobGuido Köyü,BobGuido,22,Tribe Gauls,Gauls,15466,,58321
-151,-122,Village Peliulass/sostinė,Peliulass,22,Tribe Gauls,Gauls,19204,,63001
-151,-31,Village Vesnice: argo22,argo22,22,Tribe Gauls,Gauls,12045,,54223
-150,112,Village Village de carono,carono,22,Tribe Gauls,Gauls,17722,,61070
-141,-194,Village HappyAD´s Dorp,HappyAD,22,Tribe Gauls,Gauls,24833,,69983
-144,23,Village Aldea de Mana1006,Mana1006,22,Tribe Romans,Romans,10653,,52627
-139,123,Village Vesnice: Venca007,Venca007,22,Tribe Romans,Romans,17540,,60849
-131,-197,Village Villaggio di KarakRegional,KarakRegional,22,Tribe Romans,Romans,24622,,69727
-133,-179,Village wvs1981`s village,wvs1981,22,Tribe Gauls,Gauls,23479,,68362
-126,-166,Village Jansen`s village,Jansen,22,Tribe Gauls,Gauls,21749,,66179
-134,-138,Village Natars -134|-138,Natars,22,Tribe Natars,Natars,1,,62377
-131,78,Village trojanasLTU/sostinė,trojanasLTU,22,Tribe Romans,Romans,11535,,53704
-126,143,Village Vesnice: StanoZajeciii,StanoZajeciii,22,Tribe Gauls,Gauls,18507,,62052
-127,159,Village akkaş Köyü,akkaş,22,Tribe Gauls,Gauls,20912,,65203
-116,-197,Village ASAss Köyü,ASAss,22,Tribe Gauls,Gauls,23938,,68896
-121,90,Village Villaggio di samulenti,samulenti,22,Tribe Romans,Romans,11437,,53597
-107,-91,Village Hani Barca´s Dorp,Hani Barca,22,Tribe Gauls,Gauls,9870,,51702
-113,134,Village Osada: Staszek_5,Staszek_5,22,Tribe Gauls,Gauls,15484,,58340
-103,-187,Village Village de Visiteur,Visiteur,22,Tribe Gauls,Gauls,22387,,66969
-100,-173,Village Villaggio di Cesare,Cesare,22,Tribe Romans,Romans,20440,,64530
-104,-139,Village Aldeia do SARDON,SARDON,22,Tribe Romans,Romans,15411,,58227
-102,-90,Village 0RbQJ6l4J`s village,0RbQJ6l4J,22,Tribe Gauls,Gauls,10438,,51003
-97,122,Village Villaggio di IronGeneral,IronGeneral,22,Tribe Romans,Romans,12286,,54498
-104,148,Village Aldeia do Mamf,Mamf,22,Tribe Gauls,Gauls,16573,,59574
-75,-8,Village crasher_61 Köyü,crasher_61,22,Tribe Romans,Romans,2569,,30190
-84,69,Village dünya Köyü,dünya,22,Tribe Gauls,Gauls,5733,,44702
-84,100,Village Aldeia do kingcarlos,kingcarlos,22,Tribe Gauls,Gauls,8546,,49897
-75,106,Village Tonja89´s Dorp,Tonja89,22,Tribe Gauls,Gauls,8397,,49563
-76,187,Village nidadost Köyü,nidadost,22,Tribe Teutons,Teutons,20740,,65003
-67,-191,Village Aurelia Cibale,Aurelia Cibale,22,Tribe Romans,Romans,20799,,65071
-66,93,Village Villaggio di Dyd333,Dyd333,22,Tribe Gauls,Gauls,6329,,45902
-71,153,Village V.halilzade Köyü,V.halilzade,22,Tribe Gauls,Gauls,14439,,57074
-64,126,Village Деревня ArchiBald,ArchiBald,22,Tribe Gauls,Gauls,9977,,51864
-45,-139,Village Umuto0 Köyü,Umuto0,22,Tribe Teutons,Teutons,10763,,52751
-47,-122,Village GUPvVdz5`s village,GUPvVdz5,22,Tribe Gauls,Gauls,10968,,49924
-46,-102,Village Villaggio di ITOM,ITOM,22,Tribe Romans,Romans,6130,,45540
-49,7,Village Village de MB75,MB75,22,Tribe Gauls,Gauls,856,,19438
-40,77,Village NuWcbo`s village,NuWcbo,22,Tribe Romans,Romans,7953,,35360
-38,161,Village Деревня Kolobok,Kolobok,22,Tribe Romans,Romans,13760,,56287
-29,-148,Village Natars -29|-148,Natars,22,Tribe Natars,Natars,1,,53687
-32,-98,Village Osada: Blizard,Blizard,22,Tribe Gauls,Gauls,5092,,42796
-23,192,Village eagleyed Köyü,eagleyed,22,Tribe Romans,Romans,18918,,62558
-10,-138,Village ClaySpartans/sostinė,ClaySpartans,22,Tribe Gauls,Gauls,9450,,51210
-9,156,Village MissFish`s village,MissFish,22,Tribe Gauls,Gauls,12309,,54521
0,-98,Village Aldea de April_Ryan,April_Ryan,22,Tribe Romans,Romans,4610,,41427
1,133,Village shaiogded`s village,shaiogded,22,Tribe Romans,Romans,8860,,50426
13,-172,Village Vesnice: Dzidzak,Dzidzak,22,Tribe Gauls,Gauls,14949,,57661
8,-137,Village Natars 8|-137,Natars,22,Tribe Natars,Natars,1,,51079
11,128,Village Reis43 Köyü,Reis43,22,Tribe Gauls,Gauls,8181,,49297
21,57,Village mzt´s Dorp,mzt,22,Tribe Gauls,Gauls,1555,,23989
25,158,Village Старт,Знайка,22,Tribe Gauls,Gauls,12982,,55279
28,99,Village Aldeia do JPTeixeira41,JPTeixeira41,22,Tribe Gauls,Gauls,5156,,43074
35,128,Village Aldeia do bigcock113,bigcock113,22,Tribe Teutons,Teutons,8851,,50386
196,30,Village Village de Doodz,Doodz,21,Tribe Romans,Romans,19877,,63863
200,54,Village Vesnice: Iron beast,Iron beast,21,Tribe Gauls,Gauls,21464,,65864
-197,53,Village Malavuran Köyü,Malavuran,21,Tribe Gauls,Gauls,20957,,65257
-200,101,Village Osada: Snoopi,Snoopi,21,Tribe Gauls,Gauls,23485,,68371
-193,-87,Village carlito Köyü,carlito,21,Tribe Gauls,Gauls,22305,,66882
-190,-20,Village tozkoparan31`s village,tozkoparan31,21,Tribe Gauls,Gauls,18653,,62229
-183,-192,Village Pelaajan köyrijä69 kylä,köyrijä69,21,Tribe Gauls,Gauls,26000,,71395
-180,-168,Village Vesnice: jon 12,jon 12,21,Tribe Gauls,Gauls,25208,,70461
-178,49,Village Vesnice: gspott,gspott,21,Tribe Teutons,Teutons,17267,,60484
-165,-164,Village Lamzak´s Dorp,Lamzak,21,Tribe Gauls,Gauls,24352,,69382
-166,-130,Village tisjeboy´s Dorp,tisjeboy,21,Tribe Gauls,Gauls,22163,,66708
-172,151,Village Ana Sikici Köyü,Ana Sikici,21,Tribe Gauls,Gauls,23965,,68929
-174,146,Village Деревня grnshtn,grnshtn,21,Tribe Gauls,Gauls,23805,,68743
-164,-199,Village Damian21´s Dorp,Damian21,21,Tribe Gauls,Gauls,25773,,71109
-161,-174,Village Steplerr Köyü,Steplerr,21,Tribe Teutons,Teutons,24634,,69740
-158,82,Village Aldeia do Sickness7,Sickness7,21,Tribe Romans,Romans,16013,,58968
-147,-121,Village Aldea de Hitoky150,Hitoky150,21,RO-77,Gauls,18410,374,61926
-152,-26,Village Деревня Adrenaline_Rash,Adrenaline_Rash,21,Tribe Gauls,Gauls,12046,,54224
-145,-1,Village Aldea de William,William,21,Tribe Gauls,Gauls,10650,,52624
-152,47,Village FierceBear´s Dorp,FierceBear,21,Tribe Gauls,Gauls,12737,,55001
-147,150,Village Деревня Robo,Robo,21,Tribe Gauls,Gauls,21961,,66444
-140,-149,Village Arcane,lilikas,21,Tribe Gauls,Gauls,21154,,65495
-136,-141,Village muratbayram1 Köyü,muratbayram1,21,Tribe Gauls,Gauls,19613,,63502
-142,-122,Village WayLoreng Köyü,WayLoreng,21,Tribe Romans,Romans,17835,,61198
-137,9,Village Naselje - maty1981,maty1981,21,Tribe Gauls,Gauls,9252,,50967
-138,49,Village faizan578`s village,faizan578,21,Tribe Gauls,Gauls,10691,,52667
-136,93,Village CronosTR Köyü,CronosTR,21,Tribe Gauls,Gauls,13726,,56228
-136,117,Village Dağıstan Köyü,Dağıstan,21,Tribe Gauls,Gauls,16206,,59169
-144,150,Village Pika minus iron,pikarek,21,Tribe Gauls,Gauls,22233,,75122
-125,-177,Village Деревня Grenka385,Grenka385,21,Tribe Gauls,Gauls,22869,,67590
-131,29,Village cCcBOZKURTcCc Köyü,cCcBOZKURTcCc,21,Tribe Gauls,Gauls,8857,,50415
-127,26,Village 002-007,COUNTER007,21,OTELO,Gauls,8519,112,72915
-125,111,Village MindfulFriend Köyü,MindfulFriend,21,Tribe Gauls,Gauls,14089,,56673
-134,126,Village Vesnice: Paulie3,Paulie3,21,Tribe Gauls,Gauls,17139,,60287
-131,150,Village Resqwir Köyü,Resqwir,21,Tribe Romans,Romans,20152,,64201
-118,-194,Village Naselje - pokoloco,pokoloco,21,Tribe Gauls,Gauls,23783,,68717
-123,-138,Village Vesnice: Nicky08,Nicky08,21,Tribe Gauls,Gauls,17430,,60692
-123,-86,Village Dorf von TeArS,TeArS,21,Tribe Gauls,Gauls,11376,,53534
-116,-28,Village Aldeia do hugo1974hugo,hugo1974hugo,21,Tribe Gauls,Gauls,7025,,46916
-105,97,Village Деревня Wotan Jugend88,Wotan Jugend88,21,Tribe Gauls,Gauls,10244,,52170
-102,72,Village Sahsuvar Köyü,Sahsuvar,21,Tribe Romans,Romans,7677,,48394
-98,127,Village Osada: RedWolf,RedWolf,21,Tribe Gauls,Gauls,12900,,55183
-95,180,Village Villaggio di SirEnovac,SirEnovac,21,Tribe Gauls,Gauls,21090,,65422
-92,-152,Village Aldea de golfo34,golfo34,21,Tribe Gauls,Gauls,16116,,59074
-86,150,Village Villaggio di Magoandrex,Magoandrex,21,Tribe Gauls,Gauls,15130,,57852
-79,-188,Village W.C.A.,TK4Electro,21,Tribe Romans,Romans,21127,,65463
-79,-56,Village Деревня Arestony,Arestony,21,Tribe Romans,Romans,4567,,41275
-75,80,Village Nouveau village,Sacsama,21,Tribe Romans,Romans,5747,,72840
-68,-127,Village Hamskiosk`s by,Hamskiosk,21,Tribe Gauls,Gauls,10419,,52349
-67,-84,Village Vesnice: JankoHrasko,JankoHrasko,21,Tribe Teutons,Teutons,5572,,44297
-72,-60,Village Morgsend Köyü,Morgsend,21,Tribe Teutons,Teutons,4188,,39295
-57,-170,Village aycanedman Köyü,aycanedman,21,Tribe Gauls,Gauls,16287,,59263
-62,-149,Village Natars -62|-149,Natars,21,Tribe Natars,Natars,1,,55471
-58,-152,Village Maschio`s village,Maschio,21,Tribe Romans,Romans,13467,,55866
-60,-109,Village TrueLegend Köyü,TrueLegend,21,Tribe Teutons,Teutons,7636,,48346
-64,27,Village Sskx`s village,Sskx,21,Tribe Teutons,Teutons,2099,,27390
-50,-197,Village Vesnice: Mikifixa,Mikifixa,21,Tribe Romans,Romans,20976,,65276
-46,-121,Village Aldeia do ATEAM,ATEAM,21,Tribe Gauls,Gauls,8320,,49472
-54,-1,Village Cheff Köyü,Cheff,21,Tribe Gauls,Gauls,1426,,22963
-54,-3,Village Dorf von Marxxi,Marxxi,21,Tribe Gauls,Gauls,1164,,20911
-36,177,Village Musen.Denmark’s landsby,Musen.Denmark,21,Tribe Romans,Romans,16590,,59592
-31,-191,Village Villaggio di rallo,rallo,21,Tribe Gauls,Gauls,18884,,62499
-30,156,Village Nazgul`s village,Nazgul,21,Tribe Gauls,Gauls,12762,,55026
-18,-63,Village Abaddon 2,DarkNOOAR,21,TR_,Romans,8333,268,75029
-8,-168,Village Vesnice: rendy92,rendy92,21,Tribe Teutons,Teutons,14265,,56882
-5,129,Village RedCat`s village,RedCat,21,Tribe Teutons,Teutons,8279,,49430
-12,184,Village WarriorPanda138`s village,WarriorPanda138,21,Tribe Romans,Romans,17174,,60329
5,197,Village gigio`s village,gigio,21,Tribe Romans,Romans,19794,,63754
3,-177,Village Pelaajan Cpt.Eiska kylä,Cpt.Eiska,21,Tribe Gauls,Gauls,15827,,58750
-3,-184,Village Villaggio di JarroLTfeather,JarroLTfeather,21,Tribe Gauls,Gauls,17072,,60197
-3,113,Village Vesnice: Cooper_MG,Cooper_MG,21,Tribe Gauls,Gauls,6239,,45787
1,142,Village Деревня TheRider,TheRider,21,Tribe Gauls,Gauls,10156,,52074
15,-133,Village Aldea de SEMZ_EASY,SEMZ_EASY,21,Tribe Romans,Romans,8972,,50622
14,166,Village Emremaxcom Köyü,Emremaxcom,21,Tribe Gauls,Gauls,14147,,56745
22,21,Village Nowa osada,Filip,21,Hi,Gauls,90,41,75105
23,112,Village ALATON Köyü,ALATON,21,Tribe Teutons,Teutons,6363,,45947
35,200,Village Villaggio di Triky84,Triky84,21,Tribe Gauls,Gauls,20972,,65272
30,-149,Village Hypnos Köyü,Hypnos,21,Tribe Gauls,Gauls,11716,,53886
27,-119,Village قرية barbarawi,barbarawi,21,Tribe Gauls,Gauls,7342,,47799
35,-37,Village Aldea de Pipeplaying,Pipeplaying,21,Tribe Gauls,Gauls,1950,,26391
35,67,Village Деревня Kein,Kein,21,Tribe Romans,Romans,2559,,30129
27,152,Village Villaggio di FinoZerbi,FinoZerbi,21,Tribe Gauls,Gauls,12001,,54178
30,147,Village ZAVAZİNGO Köyü,ZAVAZİNGO,21,Tribe Gauls,Gauls,11360,,53508
-197,-12,Village Aldeia do Lord Manu,Lord Manu,20,Tribe Gauls,Gauls,19834,,63806
197,132,Village Oborix Köyü,Oborix,20,Tribe Gauls,Gauls,24562,,69653
-197,142,Village Dedina: Econ,Econ,20,Tribe Gauls,Gauls,24983,,70188
197,164,Village Dorf von Elpedro,Elpedro,20,Tribe Gauls,Gauls,25654,,70971
-199,163,Village ambghc10´s Dorp,ambghc10,20,Tribe Romans,Romans,25693,,71017
-185,-152,Village Aldea de Toribio123,Toribio123,20,Tribe Romans,Romans,24783,,69920
-187,-37,Village Nippiarty`s village,Nippiarty,20,Tribe Gauls,Gauls,18649,,62225
-185,40,Village Biha faluja,Biha,20,Tribe Romans,Romans,18028,,61437
-185,118,Village Aldeia do maccat,maccat,20,Tribe Romans,Romans,23025,,67800
-182,-129,Village Matinoo´s Dorp,Matinoo,20,Tribe Gauls,Gauls,23493,,68379
-181,-122,Village Vesnice: kler,kler,20,Tribe Gauls,Gauls,22992,,67747
-179,-50,Village Natars -179|-50,Natars,20,Tribe Natars,Natars,1,,60975
-179,-52,Village Dorf von ThePlaya,ThePlaya,20,Tribe Romans,Romans,17642,,60973
-173,-151,Village Edo,Makino,20,Tribe Gauls,Gauls,24097,,69081
-173,-62,Village Dorf von Raveneye,Raveneye,20,Tribe Gauls,Gauls,17257,,60472
-168,72,Village Dorf von Schimmelbaron,Schimmelbaron,20,Tribe Romans,Romans,16911,,59997
-171,88,Village Naselje - sandra,sandra,20,Tribe Gauls,Gauls,18698,,62282
-171,104,Village Dorf von Wolves,Wolves,20,Tribe Teutons,Teutons,20349,,64428
-157,-157,Village Dorf von Ruken,Ruken,20,Tribe Gauls,Gauls,23394,,68244
-158,-113,Village Villaggio di Mario8,Mario8,20,Tribe Gauls,Gauls,19205,,63002
-164,33,Village Osada: DzoszaPL,DzoszaPL,20,Tribe Gauls,Gauls,13996,,56554
-156,31,Village Dedina: kulifaj,kulifaj,20,Tribe Gauls,Gauls,12735,,54999
-157,47,Village Yahşi TÜRK Köyü,sehercelik,20,Tribe Teutons,Teutons,13465,,55864
-159,94,Village Tskel`s village,Tskel,20,Tribe Romans,Romans,17322,,60560
-157,112,Village FierceSpartan`s village,FierceSpartan,20,Tribe Gauls,Gauls,18874,,62486
-157,170,Village Vesnice: LostEnemy,LostEnemy,20,Tribe Gauls,Gauls,24142,,69132
-146,198,Village Villaggio di Dertis,Dertis,20,Tribe Gauls,Gauls,25174,,70421
-152,197,Village Vesnice: slejdy,slejdy,20,Tribe Gauls,Gauls,25346,,70618
